,date
17927,507685
17928,507686
17929,507687
17930,507688
17931,507689
17932,507690
17933,507691
17934,507692
17935,507693
17936,507694
17937,507695
17938,507696
17939,507697
17940,507698
17941,507699
17942,507700
17943,507701
17944,507702
17945,507703
17946,507704
17947,507705
17948,507706
17949,507707
17950,507708
17951,507709
17952,507710
17953,507711
17954,507712
17955,507713
17956,507714
17957,507715
17958,507716
17959,507717
17960,507718
17961,507719
17962,507720
17963,507721
17964,507722
17965,507723
17966,507724
17967,507725
17968,507726
17969,507727
17970,507728
17971,507729
17972,507730
17973,507731
17974,507732
17975,507733
17976,507734
17977,507735
17978,507736
17979,507737
17980,507738
17981,507739
17982,507740
17983,507741
17984,507742
17985,507743
17986,507744
17987,507745
17988,507746
17989,507747
17990,507748
17991,507749
17992,507750
17993,507751
17994,507752
17995,507753
17996,507754
17997,507755
17998,507756
17999,507757
18000,507758
18001,507759
18002,507760
18003,507761
18004,507762
18005,507763
18006,507764
18007,507765
18008,507766
18009,507767
18010,507768
18011,507769
18012,507770
18013,507771
18014,507772
18015,507773
18016,507774
18017,507775
18018,507776
18019,507777
18020,507778
18021,507779
18022,507780
18023,507781
18024,507782
18025,507783
18026,507784
18027,507785
18028,507786
18029,507787
18030,507788
18031,507789
18032,507790
18033,507791
18034,507792
18035,507793
18036,507794
18037,507795
18038,507796
18039,507797
18040,507798
18041,507799
18042,507800
18043,507801
18044,507802
18045,507803
18046,507804
18047,507805
18048,507806
18049,507807
18050,507808
18051,507809
18052,507810
18053,507811
18054,507812
18055,507813
18056,507814
18057,507815
18058,507816
18059,507817
18060,507818
18061,507819
18062,507820
18063,507821
18064,507822
18065,507823
18066,507824
18067,507825
18068,507826
18069,507827
18070,507828
18071,507829
18072,507830
18073,507831
18074,507832
18075,507833
18076,507834
18077,507835
18078,507836
18079,507837
18080,507838
18081,507839
18082,507840
18083,507841
18084,507842
18085,507843
18086,507844
18087,507845
18088,507846
18089,507847
18090,507848
18091,507849
18092,507850
18093,507851
18094,507852
18095,507853
18096,507854
18097,507855
18098,507856
18099,507857
18100,507858
18101,507859
18102,507860
18103,507861
18104,507862
18105,507863
18106,507864
18107,507865
18108,507866
18109,507867
18110,507868
18111,507869
18112,507870
18113,507871
18114,507872
18115,507873
18116,507874
18117,507875
18118,507876
18119,507877
18120,507878
18121,507879
18122,507880
18123,507881
18124,507882
18125,507883
18126,507884
18127,507885
18128,507886
18129,507887
18130,507888
18131,507889
18132,507890
18133,507891
18134,507892
18135,507893
18136,507894
18137,507895
18138,507896
18139,507897
18140,507898
18141,507899
18142,507900
18143,507901
18144,507902
18145,507903
18146,507904
18147,507905
18148,507906
18149,507907
18150,507908
18151,507909
18152,507910
18153,507911
18154,507912
18155,507913
18156,507914
18157,507915
18158,507916
18159,507917
18160,507918
18161,507919
18162,507920
18163,507921
18164,507922
18165,507923
18166,507924
18167,507925
18168,507926
18169,507927
18170,507928
18171,507929
18172,507930
18173,507931
18174,507932
18175,507933
18176,507934
18177,507935
18178,507936
18179,507937
18180,507938
18181,507939
18182,507940
18183,507941
18184,507942
18185,507943
18186,507944
18187,507945
18188,507946
18189,507947
18190,507948
18191,507949
18192,507950
18193,507951
18194,507952
18195,507953
18196,507954
18197,507955
18198,507956
18199,507957
18200,507958
18201,507959
18202,507960
18203,507961
18204,507962
18205,507963
18206,507964
18207,507965
18208,507966
18209,507967
18210,507968
18211,507969
18212,507970
18213,507971
18214,507972
18215,507973
18216,507974
18217,507975
18218,507976
18219,507977
18220,507978
18221,507979
18222,507980
18223,507981
18224,507982
18225,507983
18226,507984
18227,507985
18228,507986
18229,507987
18230,507988
18231,507989
18232,507990
18233,507991
18234,507992
18235,507993
18236,507994
18237,507995
18238,507996
18239,507997
18240,507998
18241,507999
18242,508000
18243,508001
18244,508002
18245,508003
18246,508004
18247,508005
18248,508006
18249,508007
18250,508008
18251,508009
18252,508010
18253,508011
18254,508012
18255,508013
18256,508014
18257,508015
18258,508016
18259,508017
18260,508018
18261,508019
18262,508020
18263,508021
18264,508022
18265,508023
18266,508024
18267,508025
18268,508026
18269,508027
18270,508028
18271,508029
18272,508030
18273,508031
18274,508032
18275,508033
18276,508034
18277,508035
18278,508036
18279,508037
18280,508038
18281,508039
18282,508040
18283,508041
18284,508042
18285,508043
18286,508044
18287,508045
18288,508046
18289,508047
18290,508048
18291,508049
18292,508050
18293,508051
18294,508052
18295,508053
18296,508054
18297,508055
18298,508056
18299,508057
18300,508058
18301,508059
18302,508060
18303,508061
18304,508062
18305,508063
18306,508064
18307,508065
18308,508066
18309,508067
18310,508068
18311,508069
18312,508070
18313,508071
18314,508072
18315,508073
18316,508074
18317,508075
18318,508076
18319,508077
18320,508078
18321,508079
18322,508080
18323,508081
18324,508082
18325,508083
18326,508084
18327,508085
18328,508086
18329,508087
18330,508088
18331,508089
18332,508090
18333,508091
18334,508092
18335,508093
18336,508094
18337,508095
18338,508096
18339,508097
18340,508098
18341,508099
18342,508100
18343,508101
18344,508102
18345,508103
18346,508104
18347,508105
18348,508106
18349,508107
18350,508108
18351,508109
18352,508110
18353,508111
18354,508112
18355,508113
18356,508114
18357,508115
18358,508116
18359,508117
18360,508118
18361,512355
18362,512356
18363,512357
18364,512358
18365,512359
18366,512360
18367,512361
18368,512362
18369,512363
18370,512364
18371,512365
18372,512366
18373,512367
18374,512368
18375,512369
18376,512370
18377,512371
18378,512372
18379,512373
18380,512374
18381,512375
18382,512376
18383,512377
18384,512378
18385,512379
18386,512380
18387,512381
18388,512382
18389,512383
18390,512384
18391,512385
18392,512386
18393,512387
18394,512388
18395,512389
18396,512390
18397,512391
18398,512392
18399,512393
18400,512394
18401,512395
18402,512396
18403,512397
18404,512398
18405,512399
18406,512400
18407,512401
18408,512402
18409,512403
18410,512404
18411,512405
18412,512406
18413,512407
18414,512408
18415,512409
18416,512410
18417,512411
18418,512412
18419,512413
18420,512414
18421,512415
18422,512416
18423,512417
18424,512418
18425,512419
18426,512420
18427,512421
18428,512422
18429,512423
18430,512424
18431,512425
18432,512426
18433,512427
18434,512428
18435,512429
18436,512430
18437,512431
18438,512432
18439,512433
18440,512434
18441,512435
18442,512436
18443,512437
18444,512438
18445,512439
18446,512440
18447,512441
18448,512442
18449,512443
18450,512444
18451,512445
18452,512446
18453,512447
18454,512448
18455,512449
18456,512450
18457,512451
18458,512452
18459,512453
18460,512454
18461,512455
18462,512456
18463,512457
18464,512458
18465,512459
18466,512460
18467,512461
18468,512462
18469,512463
18470,512464
18471,512465
18472,512466
18473,512467
18474,512468
18475,512469
18476,512470
18477,512471
18478,512472
18479,512473
18480,512474
18481,512475
18482,512476
18483,512477
18484,512478
18485,512479
18486,512480
18487,512481
18488,512482
18489,512483
18490,512484
18491,512485
18492,512486
18493,512487
18494,512488
18495,512489
18496,512490
18497,512491
18498,512492
18499,512493
18500,512494
18501,512495
18502,512496
18503,512497
18504,512498
18505,512499
18506,512500
18507,512501
18508,512502
18509,512503
18510,512504
18511,512505
18512,512506
18513,512507
18514,512508
18515,512509
18516,512510
18517,512511
18518,512512
18519,512513
18520,512514
18521,512515
18522,512516
18523,512517
18524,512518
18525,512519
18526,512520
18527,512521
18528,512522
18529,512523
18530,512524
18531,512525
18532,512526
18533,512527
18534,512528
18535,512529
18536,512530
18537,512531
18538,512532
18539,512533
18540,512534
18541,512535
18542,512536
18543,512537
18544,512538
18545,512539
18546,512540
18547,512541
18548,512542
18549,512543
18550,512544
18551,512545
18552,512546
18553,512547
18554,512548
18555,512549
18556,512550
18557,512551
18558,512552
18559,512553
18560,512554
18561,512555
18562,512556
18563,512557
18564,512558
18565,512559
18566,512560
18567,512561
18568,512562
18569,512563
18570,512564
18571,512565
18572,512566
18573,512567
18574,512568
18575,512569
18576,512570
18577,512571
18578,512572
18579,512573
18580,512574
18581,512575
18582,512576
18583,512577
18584,512578
18585,512579
18586,512580
18587,512581
18588,512582
18589,512583
18590,512584
18591,512585
18592,512586
18593,512587
18594,512588
18595,512589
18596,512590
18597,512591
18598,512592
18599,512593
18600,512594
18601,512595
18602,512596
18603,512597
18604,512598
18605,512599
18606,512600
18607,512601
18608,512602
18609,512603
18610,512604
18611,512605
18612,512606
18613,512607
18614,512608
18615,512609
18616,512610
18617,512611
18618,512612
18619,512613
18620,512614
18621,512615
18622,512616
18623,512617
18624,512618
18625,512619
18626,512620
18627,512621
18628,512622
18629,512623
18630,512624
18631,512625
18632,512626
18633,512627
18634,512628
18635,512629
18636,512630
18637,512631
18638,512632
18639,512633
18640,512634
18641,512635
18642,512636
18643,512637
18644,512638
18645,512639
18646,512640
18647,512641
18648,512642
18649,512643
18650,512644
18651,512645
18652,512646
18653,512647
18654,512648
18655,512649
18656,512650
18657,512651
18658,512652
18659,512653
18660,512654
18661,512655
18662,512656
18663,512657
18664,512658
18665,512659
18666,512660
18667,512661
18668,512662
18669,512663
18670,512664
18671,512665
18672,512666
18673,512667
18674,512668
18675,512669
18676,512670
18677,512671
18678,512672
18679,512673
18680,512674
18681,512675
18682,512676
18683,512677
18684,512678
18685,512679
18686,512680
18687,512681
18688,512682
18689,512683
18690,512684
18691,512685
18692,512686
18693,512687
18694,512688
18695,512689
18696,512690
18697,512691
18698,512692
18699,512693
18700,512694
18701,512695
18702,512696
18703,512697
18704,512698
18705,512699
18706,512700
18707,512701
18708,512702
18709,512703
18710,512704
18711,512705
18712,512706
18713,512707
18714,512708
18715,512709
18716,512710
18717,512711
18718,512712
18719,512713
18720,512714
18721,512715
18722,512716
18723,512717
18724,512718
18725,512719
18726,512720
18727,512721
18728,512722
18729,512723
18730,512724
18731,512725
18732,512726
18733,512727
18734,512728
18735,512729
18736,512730
18737,512731
18738,512732
18739,512733
18740,512734
18741,512735
18742,512736
18743,512737
18744,512738
18745,512739
18746,512740
18747,512741
18748,512742
18749,512743
18750,512744
18751,512745
18752,512746
18753,512747
18754,512748
18755,512749
18756,512750
18757,512751
18758,512752
18759,512753
18760,512754
18761,512755
18762,512756
18763,512757
18764,512758
18765,512759
18766,512760
18767,512761
18768,512762
18769,512763
18770,512764
18771,512765
18772,512766
18773,512767
18774,512768
18775,512769
18776,512770
18777,512771
18778,512772
18779,512773
18780,512774
18781,512775
18782,512776
18783,512777
18784,512778
18785,512779
18786,512780
18787,512781
18788,512782
18789,512783
18790,512784
18791,512785
18792,512786
18793,512787
18794,512788
18795,512789
18796,512790
18797,512791
18798,512792
18799,512793
18800,512794
18801,512795
18802,512796
18803,512797
18804,512798
18805,512799
18806,512800
18807,512801
18808,512802
18809,512803
